"uuid";"Родитель_Key";"ЭтоГруппа";"Наименование";"Уровень";"Уровень_1";"Уровень_2";"Уровень_3";"Уровень_4";"Уровень_5";"Уровень_6"
"2cfbd680-0f61-11ee-8c1f-81d2968293f9";ad57de1b-3fc5-11f1-8c6e-876486533714;false;ЛП Classic Aqua 8мм 33кл фаска 1292х193х8;4;Ламинированные Полы;Эггер Гагарин;Egger Pro 23;ЛП Classic Aqua 8мм 33кл фаска 1292х193х8;ЛП Classic Aqua 8мм 33кл фаска 1292х193х8;ЛП Classic Aqua 8мм 33кл фаска 1292х193х8
"4bdc25b1-0f61-11ee-8c1f-81d2968293f9";ad57de1b-3fc5-11f1-8c6e-876486533714;false;ЛП Large 8мм 33кл фаска 1292х246х8;4;Ламинированные Полы;Эггер Гагарин;Egger Pro 23;ЛП Large 8мм 33кл фаска 1292х246х8;ЛП Large 8мм 33кл фаска 1292х246х8;ЛП Large 8мм 33кл фаска 1292х246х8
"592d8935-0f61-11ee-8c1f-81d2968293f9";ad57de1b-3fc5-11f1-8c6e-876486533714;false;ЛП Large Aqua 8мм 33кл фаска 1292х246х8;4;Ламинированные Полы;Эггер Гагарин;Egger Pro 23;ЛП Large Aqua 8мм 33кл фаска 1292х246х8;ЛП Large Aqua 8мм 33кл фаска 1292х246х8;ЛП Large Aqua 8мм 33кл фаска 1292х246х8
d3fc46d7-3d51-11f1-8c6e-876486533714;"3ebe1fca-1d37-11f1-8c6b-f9a26d9301b2";true;Эггер Гагарин;2;Ламинированные Полы;Эггер Гагарин;Эггер Гагарин;Эггер Гагарин;Эггер Гагарин;Эггер Гагарин
fbc9e73d-3687-11ee-8c20-8d51ebf565a7;"00000000-0000-0000-0000-000000000000";true;Маркетинг;1;Маркетинг;Маркетинг;Маркетинг;Маркетинг;Маркетинг;Маркетинг
"7bad1b8d-3688-11ee-8c20-8d51ebf565a7";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Материалы;2;Маркетинг;Материалы;Материалы;Материалы;Материалы;Материалы
"2616cb12-3688-11ee-8c20-8d51ebf565a7";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Образцы;2;Маркетинг;Образцы;Образцы;Образцы;Образцы;Образцы
"7dc5884e-368a-11ee-8c20-8d51ebf565a7";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Подарочне продукции;2;Маркетинг;Подарочне продукции;Подарочне продукции;Подарочне продукции;Подарочне продукции;Подарочне продукции
"8da8f3ae-3688-11ee-8c20-8d51ebf565a7";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Раздаточные материалы;2;Маркетинг;Раздаточные материалы;Раздаточные материалы;Раздаточные материалы;Раздаточные материалы;Раздаточные материалы
"6df3b67a-24cb-11eb-a9c7-505dac4282cb";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Реклама;2;Маркетинг;Реклама;Реклама;Реклама;Реклама;Реклама
"1c3531e1-3688-11ee-8c20-8d51ebf565a7";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Рекламные продукции;2;Маркетинг;Рекламные продукции;Рекламные продукции;Рекламные продукции;Рекламные продукции;Рекламные продукции
"11227990-3688-11ee-8c20-8d51ebf565a7";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Стенды;2;Маркетинг;Стенды;Стенды;Стенды;Стенды;Стенды
"323530dd-3697-11ee-8c20-8d51ebf565a7";fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Тех.Аксессуары;2;Маркетинг;Тех.Аксессуары;Тех.Аксессуары;Тех.Аксессуары;Тех.Аксессуары;Тех.Аксессуары
e9e8e3fa-368e-11ee-8c20-8d51ebf565a7;fbc9e73d-3687-11ee-8c20-8d51ebf565a7;false;Униформы;2;Маркетинг;Униформы;Униформы;Униформы;Униформы;Униформы
"69b9c25f-68d6-11ee-8c22-9b63a7529996";cb4a240a-3dad-11ee-8c20-8d51ebf565a7;false;OSB Кроношпан Егорьевск;2;ОСП Влагостойкий;OSB Кроношпан Егорьевск;OSB Кроношпан Егорьевск;OSB Кроношпан Егорьевск;OSB Кроношпан Егорьевск;OSB Кроношпан Егорьевск
"4938cbc9-8822-11ed-aa27-505dac4282cc";cb4a240a-3dad-11ee-8c20-8d51ebf565a7;false;OSB Кроношпан Уфа;2;ОСП Влагостойкий;OSB Кроношпан Уфа;OSB Кроношпан Уфа;OSB Кроношпан Уфа;OSB Кроношпан Уфа;OSB Кроношпан Уфа
c9ead7fc-2a36-11f0-8c3f-f4f70e4a6b93;cb4a240a-3dad-11ee-8c20-8d51ebf565a7;false;Ламинированная Фанера;2;ОСП Влагостойкий;Ламинированная Фанера;Ламинированная Фанера;Ламинированная Фанера;Ламинированная Фанера;Ламинированная Фанера
cb4a240a-3dad-11ee-8c20-8d51ebf565a7;"00000000-0000-0000-0000-000000000000";true;ОСП Влагостойкий;1;ОСП Влагостойкий;ОСП Влагостойкий;ОСП Влагостойкий;ОСП Влагостойкий;ОСП Влагостойкий;ОСП Влагостойкий
af7d9d8e-81dd-11ee-8c24-90ebb049f306;"00000000-0000-0000-0000-000000000000";true;Опора;1;Опора;Опора;Опора;Опора;Опора;Опора
"3e825765-db73-11ee-8c2b-d498ad7c6c82";af7d9d8e-81dd-11ee-8c24-90ebb049f306;false;Профили настенные 16мм;2;Опора;Профили настенные 16мм;Профили настенные 16мм;Профили настенные 16мм;Профили настенные 16мм;Профили настенные 16мм
c7255132-81dd-11ee-8c24-90ebb049f306;af7d9d8e-81dd-11ee-8c24-90ebb049f306;false;Профили настенные 18мм;2;Опора;Профили настенные 18мм;Профили настенные 18мм;Профили настенные 18мм;Профили настенные 18мм;Профили настенные 18мм
c8b3e339-3f6d-11f0-8c46-928f1c7205d9;"808ed36b-3b53-11ee-8c20-8d51ebf565a7";false;"Кассовый аппарат-Pos terminal ""Smart One Bank Pro1";2;Орг техника и оборудования для офиса;"Кассовый аппарат-Pos terminal ""Smart One Bank Pro1";"Кассовый аппарат-Pos terminal ""Smart One Bank Pro1";"Кассовый аппарат-Pos terminal ""Smart One Bank Pro1";"Кассовый аппарат-Pos terminal ""Smart One Bank Pro1";"Кассовый аппарат-Pos terminal ""Smart One Bank Pro1"
